,STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,latitude,longitude
148,30166,W,H.W. Library (Inner Loop),Harold Washington Library-State/Van Buren,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink Lines)",40850,True,False,False,False,False,False,True,False,True,True,"(41.876862, -87.628196)",48.0,14913,38.0,92.0,10.0,41.876862,-87.628196
149,30165,E,H.W. Library (Outer Loop),Harold Washington Library-State/Van Buren,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink Lines)",40850,True,False,False,False,True,False,False,False,False,False,"(41.876862, -87.628196)",48.0,14913,38.0,92.0,10.0,41.876862,-87.628196
150,30286,S,Harrison (95th-bound),Harrison,Harrison (Red Line),41490,False,True,False,False,False,False,False,False,False,False,"(41.874039, -87.627479)",48.0,14913,38.0,368.0,10.0,41.874039,-87.627479
151,30285,N,Harrison (Howard-bound),Harrison,Harrison (Red Line),41490,False,True,False,False,False,False,False,False,False,False,"(41.874039, -87.627479)",48.0,14913,38.0,368.0,10.0,41.874039,-87.627479
152,30176,S,Howard (Terminal arrival),Howard,"Howard (Red, Purple & Yellow Lines)",40900,True,False,False,False,False,True,True,True,False,False,"(42.019063, -87.672892)",3.0,21853,10.0,489.0,5.0,42.019063,-87.672892
153,30173,N,Howard (Terminal arrival),Howard,"Howard (Red, Purple & Yellow Lines)",40900,True,True,False,False,False,False,False,False,False,False,"(42.019063, -87.672892)",3.0,21853,10.0,489.0,5.0,42.019063,-87.672892
154,30174,S,Howard (95th-Bound),Howard,"Howard (Red, Purple & Yellow Lines)",40900,True,True,False,False,False,False,False,False,False,False,"(42.019063, -87.672892)",3.0,21853,10.0,489.0,5.0,42.019063,-87.672892
155,30175,N,"Howard (Linden, Skokie-bound)",Howard,"Howard (Red, Purple & Yellow Lines)",40900,True,False,False,False,False,True,True,True,False,False,"(42.019063, -87.672892)",3.0,21853,10.0,489.0,5.0,42.019063,-87.672892
156,30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"(41.875706, -87.673932)",48.0,21184,29.0,90.0,46.0,41.875706,-87.673932
157,30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"(41.875706, -87.673932)",48.0,21184,29.0,90.0,46.0,41.875706,-87.673932
158,30059,S,Indiana (63rd-bound),Indiana,Indiana (Green Line),40300,True,False,False,True,False,False,False,False,False,False,"(41.821732, -87.621371)",12.0,4301,4.0,163.0,9.0,41.821732,-87.621371
159,30058,N,Indiana (Harlem-bound),Indiana,Indiana (Green Line),40300,True,False,False,True,False,False,False,False,False,False,"(41.821732, -87.621371)",12.0,4301,4.0,163.0,9.0,41.821732,-87.621371
160,30108,S,Irving Park (O'Hare Branch) (Forest Pk-bound),Irving Park,Irving Park (Blue Line),40550,False,False,True,False,False,False,False,False,False,False,"(41.952925, -87.729229)",28.0,22618,16.0,295.0,50.0,41.952925,-87.729229
161,30107,N,Irving Park (O'Hare Branch) (O'Hare-bound),Irving Park,Irving Park (Blue Line),40550,False,False,True,False,False,False,False,False,False,False,"(41.952925, -87.729229)",28.0,22618,16.0,295.0,50.0,41.952925,-87.729229
162,30281,N,Irving Park (Kimball-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"(41.954521, -87.674868)",13.0,21186,46.0,622.0,18.0,41.954521,-87.674868
163,30282,S,Irving Park (Loop-bound),Irving Park,Irving Park (Brown Line),41460,True,False,False,False,True,False,False,False,False,False,"(41.954521, -87.674868)",13.0,21186,46.0,622.0,18.0,41.954521,-87.674868
164,30015,S,Jackson/Dearborn (Forest Pk-bound),Jackson,Jackson (Blue Line),40070,True,False,True,False,False,False,False,False,False,False,"(41.878183, -87.629296)",22.0,14912,38.0,92.0,36.0,41.878183,-87.629296
165,30014,N,Jackson/Dearborn (O'Hare-bound),Jackson,Jackson (Blue Line),40070,True,False,True,False,False,False,False,False,False,False,"(41.878183, -87.629296)",22.0,14912,38.0,92.0,36.0,41.878183,-87.629296
166,30110,S,Jackson/State (95th-bound),Jackson,Jackson (Red Line),40560,True,True,False,False,False,False,False,False,False,False,"(41.878153, -87.627596)",48.0,14912,38.0,367.0,10.0,41.878153,-87.627596
167,30109,N,Jackson/State (Howard-bound),Jackson,Jackson (Red Line),40560,True,True,False,False,False,False,False,False,False,False,"(41.878153, -87.627596)",48.0,14912,38.0,367.0,10.0,41.878153,-87.627596
168,30228,S,Jarvis (95th-bound),Jarvis,Jarvis (Red Line),41190,False,True,False,False,False,False,False,False,False,False,"(42.015876, -87.669092)",3.0,21853,10.0,357.0,5.0,42.015876,-87.669092
169,30227,N,Jarvis (Howard-bound),Jarvis,Jarvis (Red Line),41190,False,True,False,False,False,False,False,False,False,False,"(42.015876, -87.669092)",3.0,21853,10.0,357.0,5.0,42.015876,-87.669092
170,30248,S,Jefferson Park (Forest Pk-bound),Jefferson Park,Jefferson Park (Blue Line),41280,True,False,True,False,False,False,False,False,False,False,"(41.970634, -87.760892)",20.0,21869,11.0,129.0,50.0,41.970634,-87.760892
171,30247,N,Jefferson Park (O'Hare-bound),Jefferson Park,Jefferson Park (Blue Line),41280,True,False,True,False,False,False,False,False,False,False,"(41.970634, -87.760892)",20.0,21869,11.0,129.0,50.0,41.970634,-87.760892
172,30219,N,Kedzie (Loop-bound),Kedzie,Kedzie (Orange Line),41150,True,False,False,False,False,False,False,False,False,True,"(41.804236, -87.704406)",49.0,22248,55.0,776.0,8.0,41.804236,-87.704406
173,30220,S,Kedzie (Midway-bound),Kedzie,Kedzie (Orange Line),41150,True,False,False,False,False,False,False,False,False,True,"(41.804236, -87.704406)",49.0,22248,55.0,776.0,8.0,41.804236,-87.704406
174,30202,W,Kedzie (54th/Cermak-bound),Kedzie,Kedzie (Pink Line),41040,True,False,False,False,False,False,False,False,True,False,"(41.853964, -87.705408)",36.0,21569,30.0,202.0,14.0,41.853964,-87.705408
175,30201,E,Kedzie (Loop-bound),Kedzie,Kedzie (Pink Line),41040,True,False,False,False,False,False,False,False,True,False,"(41.853964, -87.705408)",36.0,21569,30.0,202.0,14.0,41.853964,-87.705408
176,30225,N,Kedzie (Kimball-bound),Kedzie,Kedzie (Brown Line),41180,True,False,False,False,True,False,False,False,False,False,"(41.965996, -87.708821)",2.0,21849,14.0,118.0,20.0,41.965996,-87.708821
177,30226,S,Kedzie (Loop-bound),Kedzie,Kedzie (Brown Line),41180,True,False,False,False,True,False,False,False,False,False,"(41.965996, -87.708821)",2.0,21849,14.0,118.0,20.0,41.965996,-87.708821
178,30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"(41.884321, -87.706155)",41.0,21184,28.0,50.0,46.0,41.884321,-87.706155
179,30208,W,Kedzie (Harlem-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"(41.884321, -87.706155)",41.0,21184,28.0,50.0,46.0,41.884321,-87.706155
180,30049,W,Kedzie-Homan (Forest Pk-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"(41.874341, -87.70604)",36.0,21572,28.0,765.0,14.0,41.874341,-87.70604
181,30048,E,Kedzie-Homan (O'Hare-bound),Kedzie-Homan,Kedzie-Homan (Blue Line),40250,True,False,True,False,False,False,False,False,False,False,"(41.874341, -87.70604)",36.0,21572,28.0,765.0,14.0,41.874341,-87.70604
182,30250,S,Kimball (Loop-bound),Kimball,Kimball (Brown Line),41290,True,False,False,False,True,False,False,False,False,False,"(41.967901, -87.713065)",2.0,21849,14.0,118.0,20.0,41.967901,-87.713065
183,30249,N,Kimball (Terminal arrival),Kimball,Kimball (Brown Line),41290,True,False,False,False,True,False,False,False,False,False,"(41.967901, -87.713065)",2.0,21849,14.0,118.0,20.0,41.967901,-87.713065
184,30217,E,King Drive (Cottage Grove-bound),King Drive,King Drive (Green Line),41140,True,False,False,True,False,False,False,False,False,False,"(41.78013, -87.615546)",53.0,22260,9.0,332.0,4.0,41.78013,-87.615546
